nome,camada,data,data_original,hora_marcador,status_data,uf,endereco_ou_localizacao,latitude,longitude,link,site_leiloeiro,fonte_data_hora,link_edital,resumo_edital,descricao,fonte_descoberta,dominio_origem,url_descoberta,descoberto_em,confianca_dados,status_evento
"206 14 SENSAT FX - PEUGEOT, 2008/2008, BRANCA",,,,,,,,,,https://www.marangonileiloes.com.br/oferta/4755638?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.marangonileiloes.com.br/oferta/4755638?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,marangonileiloes.com.br,https://marangonileiloes.com.br/evento/smur-araucaria-08-2026-783682?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:11+00:00,alta,desconhecido
"PALIO FIRE ECONOMY - FIAT, 2009/2010, VERMELHO",,,,,,,,,,https://www.marangonileiloes.com.br/oferta/4755636?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.marangonileiloes.com.br/oferta/4755636?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,marangonileiloes.com.br,https://marangonileiloes.com.br/evento/smur-araucaria-08-2026-783682?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:13+00:00,alta,desconhecido
"GOL 1.0 GIV - VW, 2011/2012, BRANCA",,,,,,,,,,https://www.marangonileiloes.com.br/oferta/4753657?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.marangonileiloes.com.br/oferta/4753657?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,marangonileiloes.com.br,https://marangonileiloes.com.br/evento/smur-araucaria-08-2026-783682?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:15+00:00,alta,desconhecido
Murilo Gonçalves Ramos,,,,,,,,,,https://www.mgrleiloes.com.br?utm_source=faststore&utm_campaign=worker&utm_term=index&utm_medium=sitemap,https://www.mgrleiloes.com.br?utm_source=faststore&utm_campaign=worker&utm_term=index&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:07+00:00,media,desconhecido
"CHEVROLET / CLASSIC LS, ANO: 2010/2011",,,,,,,,,,https://www.mgrleiloes.com.br/oferta/4810648?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.mgrleiloes.com.br/oferta/4810648?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:09+00:00,alta,desconhecido
"CHEVROLET / VECTRA, ANO: 1997 / 1998",,,,,,,,,,https://www.mgrleiloes.com.br/oferta/4814207?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.mgrleiloes.com.br/oferta/4814207?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:10+00:00,alta,desconhecido
"CHEVROLET / CLASSIC LIFE, ANO: 2006 / 2007",,,,,,,,,,https://www.mgrleiloes.com.br/oferta/4814206?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.mgrleiloes.com.br/oferta/4814206?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:12+00:00,alta,desconhecido
VW / SAVEIRO SEM DIREITO A DOCUMENTO,,,,,,,,,,https://www.mgrleiloes.com.br/oferta/4814199?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.mgrleiloes.com.br/oferta/4814199?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:14+00:00,alta,desconhecido
VW / PARATI SEM DIREITO A DOCUMENTO,,,,,,,,,,https://www.mgrleiloes.com.br/oferta/4814198?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.mgrleiloes.com.br/oferta/4814198?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:15+00:00,alta,desconhecido
"FIAT / PALIO, SEM DIREITO A DOCUMENTO",,,,,,,,,,https://www.mgrleiloes.com.br/oferta/4814197?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.mgrleiloes.com.br/oferta/4814197?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:17+00:00,alta,desconhecido
"CHEVROLET / D 20, SEM DIREITO A DOCUMENTO",,,,,,,,,,https://www.mgrleiloes.com.br/oferta/4814196?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.mgrleiloes.com.br/oferta/4814196?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:19+00:00,alta,desconhecido
"CHEVROLET / S10, SEM DIREITO A DOCUMENTO",,,,,,,,,,https://www.mgrleiloes.com.br/oferta/4814195?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.mgrleiloes.com.br/oferta/4814195?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:21+00:00,alta,desconhecido
"VW / GOL, SEM DIREITO A DOCUMENTO",,,,,,,,,,https://www.mgrleiloes.com.br/oferta/4810632?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,https://www.mgrleiloes.com.br/oferta/4810632?utm_source=faststore&utm_campaign=worker&utm_term=offer&utm_medium=sitemap,,,,,sitemap,mgrleiloes.com.br,https://mgrleiloes.com.br/evento/prefeitura-de-ipora-go-789906?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber%3Aasc%3BsubLotNumber%3Aasc,2026-07-28T12:26:22+00:00,alta,desconhecido
OKLeilões :: Leilão Presencial,,,,,,,,,,https://okleiloes.com.br/live-auctions/199,https://okleiloes.com.br/live-auctions/199,,,,,mapa,okleiloes.com.br,https://okleiloes.com.br/live-auctions/201,2026-07-28T12:26:19+00:00,media,desconhecido
OKLeilões :: Login,,,,,,,,,,https://okleiloes.com.br/login,https://okleiloes.com.br/login,,,,,link_interno,okleiloes.com.br,https://okleiloes.com.br/live-auctions/201,2026-07-28T12:26:22+00:00,media,desconhecido
OKLeilões ::,,,,,,,,,,https://okleiloes.com.br/register,https://okleiloes.com.br/register,,,,,link_interno,okleiloes.com.br,https://okleiloes.com.br/live-auctions/201,2026-07-28T12:26:23+00:00,media,desconhecido
OKLeilões :: Detalhes do Leilão,,,,,,,,,,https://okleiloes.com.br/auction-details/sucatas1inserviveis-62,https://okleiloes.com.br/auction-details/sucatas1inserviveis-62,,,,,link_interno,okleiloes.com.br,https://okleiloes.com.br/live-auctions/201,2026-07-28T12:26:24+00:00,media,desconhecido
OKLeilões :: Contate-nos,,,,,,,,,,https://okleiloes.com.br/contact-us,https://okleiloes.com.br/contact-us,,,,,link_interno,okleiloes.com.br,https://okleiloes.com.br/live-auctions/201,2026-07-28T12:26:26+00:00,media,desconhecido
OKLeilões :: FAQs,,,,,,,,,,https://okleiloes.com.br/faqs,https://okleiloes.com.br/faqs,,,,,link_interno,okleiloes.com.br,https://okleiloes.com.br/live-auctions/201,2026-07-28T12:26:27+00:00,media,desconhecido
Nordeste Leilões,,,,,,,,,,https://nordesteleiloes.com.br/leiloes/ao-vivo,https://nordesteleiloes.com.br/leiloes/ao-vivo,,,,,link_interno,nordesteleiloes.com.br,https://nordesteleiloes.com.br/leiloes/129-prefeitura-de-dom-cavati-mg,2026-07-28T12:26:15+00:00,media,desconhecido
